Name	Score	Freq
AT5G58330:23582021:23582023	0.0774386590772759	1
AT3G49430:18332493:18332641	0.0774386590772759	1
AT1G55310:20631353:20631686	0.0775489475545436	1
AT1G53450:19953339:19954267	0.077659233706105	1
AT1G50460:18695482:18695661	0.0777695175319929	1
AT4G26600:13422463:13422555	0.0777695175319929	1
AT2G46100+AT2G46090:18950802:18951102	0.07787979903224	1
AT4G31170:15155119:15155409	0.07787979903224	1
AT5G41350:16543386:16543856	0.077990078206879	1
AT1G67800:25423431:25423664	0.077990078206879	1
AT4G00570+AT4G00560:241743:241902	0.0781003550559426	1
AT5G19500:6579743:6579817	0.0781003550559426	1
AT5G13630:4392228:4392429	0.0782106295794633	1
AT5G14740:4760054:4760448	0.0782106295794633	1
AT5G15400+AT5G15410:5004588:5004699	0.0783209017774741	1
AT1G12860:4386190:4386308	0.0783209017774741	1
AT1G79550:29926327:29926461	0.0785414391970962	1
AT1G53450:19951741:19951872	0.0785414391970962	1
AT4G22540+AT4G22530:11858444:11858858	0.078651704418773	1
AT4G26530+AT4G26520+AT4G26510:13388704:13388718	0.0787619673150706	1
AT5G46280:18770269:18770358	0.0787619673150706	1
AT5G14210+AT5G14220:4584345:4584468	0.0788722278860215	1
AT2G31910+AT2G31902+AT2G08485:13569963:13570106	0.0788722278860215	1
AT1G79830+AT1G79820:30025211:30025310	0.0789824861316586	1
AT1G05347+AT1G17870:6151030:6151254	0.0789824861316586	1
AT1G60995+AT1G61000:22473410:22473628	0.0790927420520145	1
AT1G77060+AT1G77030:28948708:28948789	0.0792029956471219	1
AT4G03355+AT4G33960:16279722:16280126	0.0792029956471219	1
AT1G69523+AT1G69520:26129105:26129201	0.0793132469170134	1
AT1G10600:3504359:3504392	0.0793132469170134	1
AT5G44190:17800382:17800500	0.0794234958617219	1
AT3G63340:23392403:23392448	0.0794234958617219	1
AT1G53450:19951953:19952082	0.07953374248128	1
AT5G05410:1603927:1604112	0.0796439867757203	1
AT4G15540:8872938:8873009	0.0797542287450756	1
AT4G29900:14618981:14619402	0.0797542287450756	1
AT1G23360:8296419:8296509	0.0799747057086618	1
AT2G20510+AT2G20500:8837322:8837750	0.0800849407029582	1
AT5G48460:19638992:19639165	0.0801951733723002	1
AT5G67500:26935075:26935142	0.0801951733723002	1
AT5G56100+AT5G56090:22716429:22716916	0.0803054037167207	1
AT3G11620:3671613:3671663	0.0803054037167207	1
AT1G10180+AT1G10170:3339322:3339828	0.0806360808007796	1
AT4G23860:12409534:12409783	0.0807463018458407	1
AT1G72330+AT1G72340:27234899:27235003	0.0808565205661436	1
AT1G75295:28255967:28256054	0.0809667369617211	1
AT4G25080:12878194:12878338	0.0810769510326058	1
AT2G29650:12673099:12673337	0.0810769510326058	1
AT1G66240:24687146:24687228	0.0811871627788305	1
AT1G60995+AT1G61000:22473883:22474187	0.0811871627788305	1
AT3G06160+AT3G06170:1868145:1868381	0.0812973722004278	1
AT5G19320+AT5G19330:6507292:6507431	0.0812973722004278	1
AT5G09590:2975436:2975795	0.0814075792974304	1
AT2G29060:12481791:12481963	0.0814075792974304	1
AT2G33240:14096445:14096567	0.081517784069871	1
AT5G04510:1288698:1288771	0.081517784069871	1
AT3G04255+AT3G22200:7838889:7838998	0.0816279865177823	1
AT1G11310:3800500:3800693	0.0816279865177823	1
AT4G32620:15736696:15736698	0.0818483844401477	1
AT1G10930+AT1G10940:3654718:3654876	0.0818483844401477	1
AT3G09200+AT3G09210:2825242:2825505	0.0820687730647881	1
AT1G55480+AT1G55475:20712529:20712668	0.0820687730647881	1
AT1G17350:5941847:5942347	0.0821789638905432	1
AT3G04210:1108070:1108252	0.0823993385690864	1
AT3G25690:9353271:9353915	0.0826197039505583	1
AT5G13890+AT5G13900:4481150:4481476	0.0827298831549743	1
AT5G59950:24140406:24140601	0.0828400600352204	1
AT1G29970+AT1G29965:10500120:10500234	0.0830604068233342	1
AT4G09000:5777000:5777085	0.0831705767312673	1
AT2G45000+AT2G45010:18568755:18568869	0.0832807443151612	1
AT5G14740:4759522:4760053	0.0832807443151612	1
AT1G58602:21765075:21766048	0.0833909095750489	1
AT4G39850:18488770:18489136	0.0833909095750489	1
AT1G15290:5264914:5265103	0.0835010725109629	1
AT4G31870:15410871:15410884	0.0836112331229359	1
AT3G52526+AT3G52535:19487519:19488210	0.0836112331229359	1
AT3G07770:2478903:2479064	0.0837213914110006	1
AT1G78000:29331987:29332084	0.0837213914110006	1
AT4G26530+AT4G26520+AT4G26510:13391486:13391491	0.0838315473751897	1
AT4G15080:8612462:8612574	0.0838315473751897	1
AT3G20070:7006706:7006733	0.0839417010155359	1
AT3G05560:1615379:1615506	0.0840518523320718	1
AT3G04700+AT3G04710:1277528:1277589	0.0840518523320718	1
AT5G44020+AT5G44030:17719565:17719723	0.0841620013248303	1
AT3G14420:4824153:4824178	0.0842721479938437	1
AT2G45830:18866504:18866606	0.0842721479938437	1
AT3G15180+AT3G15190:5114481:5114578	0.0846025740587418	1
AT4G34150+AT4G34160:16358466:16358667	0.0847127114331027	1
AT3G48425+AT3G48420:17934408:17934744	0.0847127114331027	1
AT1G17610:6054922:6055903	0.0848228464838821	1
AT4G00230:94557:94700	0.0848228464838821	1
AT1G50240:18607758:18607850	0.0849329792111126	1
AT2G17500:7606824:7606870	0.0850431096148271	1
AT1G53450:19952621:19952710	0.0850431096148271	1
AT4G30140:14738326:14738808	0.0851532376950581	1
AT2G21595:9242205:9242261	0.0851532376950581	1
AT1G79830+AT1G79820:30025727:30025859	0.0852633634518384	1
AT2G41110:17141394:17141431	0.0853734868852006	1
AT4G03355+AT4G33960:16278213:16278535	0.0853734868852006	1
AT5G65205+AT5G65207:26052208:26052717	0.0854836079951774	1
AT3G04255+AT3G22200:7839062:7839251	0.0854836079951774	1
AT5G44720:18044848:18044929	0.0855937267818016	1
AT5G14740:4759219:4759521	0.0855937267818016	1
AT1G01520+AT1G01510:190941:190998	0.0857038432451057	1
AT1G05347+AT1G17870:6150708:6150946	0.0857038432451057	1
AT1G72330+AT1G72340:27233485:27233849	0.0858139573851224	1
AT1G10930+AT1G10940:3652949:3653079	0.0858139573851224	1
AT5G44020+AT5G44030:17714407:17714748	0.0859240692018845	1
AT1G19715:6816702:6816734	0.0860341786954246	1
AT2G16900:7325412:7325493	0.0861442858657753	1
AT5G08120:2600899:2600994	0.0861442858657753	1
AT1G10960+AT1G10950:3661341:3661493	0.0862543907129695	1
AT1G33055+AT1G33050:11971047:11971072	0.0862543907129695	1
AT5G13320:4268663:4268891	0.0863644932370397	1
AT1G72370:27243207:27243218	0.0865846913159389	1
AT3G11560:3643418:3643559	0.0865846913159389	1
AT1G80850:30386843:30387602	0.0866947868708333	1
AT1G68937+AT1G68935+AT1G09023:25921873:25922422	0.0866947868708333	1
AT2G41600:17345988:17345992	0.0868048801027344	1
AT4G32180:15537973:15538071	0.0868048801027344	1
AT1G47500:17433942:17434024	0.0870250595976875	1
AT4G08980:5758393:5758484	0.087135145860805	1
AT3G22190:7833723:7833753	0.087135145860805	1
AT5G22450+AT5G22460:7438133:7438190	0.0872452298010599	1
AT3G32920:13488911:13489243	0.0872452298010599	1
AT1G53350+AT1G53345:19902474:19903776	0.0873553114184849	1
AT1G55930:20922291:20922786	0.0873553114184849	1
AT3G11470:3611724:3611728	0.0874653907131127	1
AT3G27610:10227701:10227723	0.0874653907131127	1
AT3G27050+AT3G27060:9980550:9981620	0.087575467684976	1
AT1G60995+AT1G61000:22471747:22471861	0.087575467684976	1
AT1G54730:20428112:20428309	0.0876855423341075	1
AT5G58140:23524546:23524549	0.0877956146605398	1
AT5G48460:19639279:19639529	0.0879056846643056	1
AT1G50240:18607037:18607152	0.0879056846643056	1
AT2G30950:13177065:13177223	0.0880157523454375	1
AT5G02840:650544:650685	0.0881258177039684	1
AT2G46200:18976939:18979061	0.0881258177039684	1
AT4G14840:8513885:8513980	0.0882358807399308	1
AT2G18960:8222153:8222800	0.0883459414533574	1
AT5G59960:24144550:24144635	0.0883459414533574	1
AT2G30505+AT2G30500:13000826:13002574	0.0884559998442808	1
AT1G22930:8117732:8117828	0.0885660559127338	1
AT4G32850:15853961:15854043	0.0885660559127338	1
AT3G62080+AT3G09745:22988627:22988777	0.088676109658749	1
AT5G61440:24708392:24708489	0.088676109658749	1
AT1G15200:5229346:5229446	0.0887861610823591	1
AT3G22190:7833754:7833784	0.0887861610823591	1
AT1G21580:7558687:7558760	0.0888962101835968	1
AT1G76780:28814434:28815334	0.0891163014190856	1
AT1G34020:12369236:12370014	0.0892263435534021	1
AT3G04700+AT3G04710:1277590:1277824	0.0892263435534021	1
AT1G59710:21939208:21939255	0.0893363833654768	1
AT4G23250+AT4G23240:12160502:12160834	0.0894464208553423	1
AT5G56100+AT5G56090:22714961:22715259	0.0895564560230315	1
AT2G29290:12585856:12585953	0.0895564560230315	1
AT5G53300:21632514:21632566	0.089666488868577	1
AT2G31900:13564655:13564774	0.089666488868577	1
AT4G18140+AT4G18130:10048634:10048774	0.0897765193920114	1
AT1G54510:20360203:20360745	0.0897765193920114	1
AT1G29970+AT1G29965:10499665:10500011	0.0899965734726777	1
AT1G26208+AT1G26218+AT1G26230:9071973:9072255	0.0899965734726777	1
AT4G25080:12876948:12876973	0.0901065970299751	1
AT1G73460+AT1G73470:27627380:27627470	0.0902166182652919	1
AT4G16400:9261507:9261828	0.0902166182652919	1
AT5G11950:3854770:3854954	0.0903266371786611	1
AT3G58460+AT3G58470:21628154:21628569	0.0904366537701153	1
AT5G55530:22492892:22493062	0.0904366537701153	1
AT1G10960+AT1G10950:3662005:3662171	0.090546668039687	1
AT3G60410:22331427:22331484	0.090546668039687	1
AT1G21651+AT1G21650:7601983:7602255	0.090656679987409	1
AT5G67500:26935143:26935159	0.090656679987409	1
AT1G53580:19993335:19993458	0.0907666896133141	1
AT4G12020:7206355:7206378	0.0907666896133141	1
AT1G13650:4682066:4682309	0.0908766969174347	1
AT1G54730:20425778:20426203	0.0908766969174347	1
AT5G02840:650790:650855	0.0909867018998037	1
AT1G55480+AT1G55475:20712115:20712367	0.0910967045604536	1
AT5G15400+AT5G15410:5004259:5004495	0.0912067048994172	1
AT1G05333+AT1G17820:6131064:6131525	0.0912067048994172	1
AT5G35170:13419648:13419740	0.0913167029167271	1
AT3G16020+AT3G16030:5441870:5441935	0.0914266986124159	1
AT4G04460:2227824:2227874	0.0915366919865164	1
AT4G15233+AT4G15230:8680931:8681004	0.0916466830390612	1
AT3G09710+AT3G09720:2976585:2977490	0.091756671770083	1
AT1G60995+AT1G61000:22472504:22472611	0.091756671770083	1
AT2G20570:8857367:8857756	0.0918666581796145	1
AT5G57030+AT5G57020:23079442:23079574	0.0919766422676882	1
AT4G20380+AT4G20390:11006969:11007279	0.0920866240343368	1
AT1G48860:18071366:18071667	0.0921966034795931	1
AT1G07350:2258846:2259002	0.0921966034795931	1
AT3G26780+AT3G26782:9850544:9851529	0.0923065806034898	1
AT2G21590:9238646:9238761	0.0925265278873347	1
AT5G22620:7517229:7517461	0.0925265278873347	1
AT1G73885:27787662:27787708	0.0926364980473482	1
AT1G62580:23173333:23173885	0.0926364980473482	1
AT1G06640:2033911:2034014	0.0927464658861327	1
AT2G15530:6773965:6773983	0.0927464658861327	1
AT1G04945+AT1G04940:1401303:1401507	0.0928564314037208	1
AT1G15060+AT1G15050:5182107:5182322	0.0928564314037208	1
AT1G54730:20428310:20428387	0.0929663946001452	1
AT3G19000:6553923:6554036	0.0930763554754386	1
AT2G31900:13565067:13565272	0.0930763554754386	1
AT1G66960:24991643:24991766	0.0931863140296336	1
AT3G24518+AT3G24517:8941202:8941221	0.0931863140296336	1
AT5G56100+AT5G56090:22714471:22714816	0.0932962702627629	1
AT4G26095+AT4G26100:13224338:13227265	0.0934062241748591	1
AT4G26600:13422814:13422927	0.0934062241748591	1
AT3G06160+AT3G06170:1865504:1865574	0.0935161757659549	1
AT2G21195:9083262:9083338	0.0935161757659549	1
AT5G61310+AT5G61300:24654770:24654795	0.0936261250360829	1
AT5G35170:13420124:13420252	0.093736071985276	1
AT3G51330:19053713:19053789	0.093736071985276	1
AT3G63540+AT3G63530:23458133:23458198	0.0938460166135666	1
AT5G61910+AT5G61900:24860657:24860852	0.0938460166135666	1
AT3G48425+AT3G48420:17934215:17934318	0.0939559589209875	1
AT3G54050:20018563:20018780	0.0941758365733506	1
AT1G53450:19952156:19952280	0.0941758365733506	1
AT3G20730+AT3G20720:7247031:7247719	0.0942857719183582	1
AT5G61670:24785523:24786156	0.0942857719183582	1
AT3G24460:8885818:8886221	0.0945056356461888	1
AT4G12290:7306675:7306759	0.0945056356461888	1
AT4G31870:15411168:15411335	0.0946155640290771	1
AT2G39770:16590879:16590966	0.0947254900913243	1
AT5G56660:22933803:22933928	0.0947254900913243	1
AT3G48200:17832770:17834156	0.0948354138329631	1
AT5G48220:19550056:19550131	0.0948354138329631	1
AT3G59760:22072264:22072477	0.0950552543545458	1
AT1G52500:19560692:19560743	0.0950552543545458	1
AT2G18750:8125711:8125801	0.0951651711345552	1
AT3G54050:20018792:20018822	0.0952750855940866	1
AT5G08710:2835338:2835431	0.095384997733173	1
AT4G01330:552731:552733	0.095384997733173	1
AT3G59780:22086333:22086558	0.0954949075518468	1
AT3G10490:3268566:3268719	0.0954949075518468	1
AT1G59890:22046227:22046241	0.0956048150501408	1
AT4G38780+AT4G38781:18107527:18107841	0.0957147202280877	1
AT2G31900:13565890:13565996	0.09582462308572	1
AT1G59750:21983072:21983080	0.0959345236230704	1
AT1G09660:3128188:3128258	0.0959345236230704	1
AT4G32570:15716666:15716730	0.0960444218401716	1
AT1G16705+AT1G16700:5713451:5713752	0.0961543177370563	1
AT5G59960:24142517:24142760	0.0961543177370563	1
AT5G47240:19185153:19185239	0.096264211313757	1
AT5G06230:1886066:1886455	0.096264211313757	1
AT4G16950+AT4G02965:9539382:9539511	0.0963741025703066	1
AT4G16765:9431903:9432238	0.0963741025703066	1
AT1G73460+AT1G73470:27624063:27624341	0.0965938781230826	1
AT5G03500:877687:877749	0.0965938781230826	1
AT4G22320:11793276:11793278	0.0967037624193744	1
AT2G40550+AT2G40540:16931165:16931332	0.0967037624193744	1
AT2G30390:12950954:12951061	0.0968136443956455	1
AT4G21410+AT4G03065+AT4G21400:11399769:11399837	0.0968136443956455	1
AT3G08920+AT3G08930:2712236:2712713	0.0969235240519287	1
AT4G30850:15020182:15020357	0.0969235240519287	1
AT3G63540+AT3G63530:23457641:23457795	0.0970334013882566	1
AT1G08310+AT1G08300+AT1G04647:2619406:2619617	0.0970334013882566	1
AT1G48920:18101394:18101732	0.0971432764046618	1
AT1G54040:20173743:20173852	0.0972531491011771	1
AT2G23390:9961186:9961351	0.0972531491011771	1
AT5G13890+AT5G13900:4479154:4479172	0.097363019477835	1
AT1G19690+AT1G19700:6809158:6809250	0.097363019477835	1
AT1G65985:24568757:24568966	0.0974728875346682	1
AT3G62030:22975289:22975378	0.0974728875346682	1
AT5G57887+AT5G57880:23444351:23444408	0.0975827532717095	1
AT1G60995+AT1G61000:22472954:22473133	0.0976926166889913	1
AT4G09010:5777397:5777501	0.0978024777865465	1
AT5G57887+AT5G57880:23444541:23444687	0.0978024777865465	1
AT1G01210:90162:90502	0.0979123365644075	1
AT2G32179:13672896:13673022	0.0979123365644075	1
AT5G19500:6579566:6579658	0.0980221930226071	1
AT1G51670+AT1G51660:19157800:19158188	0.098132047161178	1
AT2G36355:15242604:15242649	0.098132047161178	1
AT1G77080:28958664:28958744	0.0982418989801528	1
AT2G45190:18630439:18630779	0.0983517484795641	1
AT1G48380:17876989:17877412	0.0983517484795641	1
AT4G35750+AT4G35760:16940462:16941084	0.0984615956594446	1
AT3G27990:10395719:10396680	0.098571440519827	1
AT3G51750+AT3G51760:19198531:19199074	0.0986812830607439	1
AT2G31910+AT2G31902+AT2G08485:13562138:13562377	0.0986812830607439	1
AT2G31900:13565448:13565625	0.0987911232822279	1
AT4G35560:16884321:16884323	0.0989009611843117	1
AT5G65060:25989671:25989728	0.0989009611843117	1
AT1G10960+AT1G10950:3661721:3661855	0.099010796767028	1
AT1G53450:19952362:19952511	0.099010796767028	1
AT5G60390:24290857:24291020	0.0991206300304094	1
AT4G38225:17928197:17928284	0.0991206300304094	1
AT3G01150:52645:52746	0.0993402895992982	1
AT3G60930:22514415:22515164	0.0994501159048709	1
AT1G07010+AT1G04537:2152852:2152879	0.0996697615584359	1
AT1G48970:18114274:18114356	0.0996697615584359	1
AT5G48440+AT5G48450:19633299:19633501	0.0998893979354451	1
AT2G31370:13381093:13381103	0.0998893979354451	1
AT5G35210:13477995:13478464	0.0999992126453227	1
AT5G57887+AT5G57880:23445064:23445143	0.0999992126453227	1
AT1G73460+AT1G73470:27623339:27623618	0.100109025036159	1
AT3G07565:2415061:2415063	0.100109025036159	1
AT2G43200+AT2G43190+AT2G43210:17959337:17959634	0.100218835107988	1
AT1G48360:17872419:17872493	0.100218835107988	1
AT4G04850:2456847:2456939	0.10032864286084	1
AT4G38100:17887790:17888035	0.10032864286084	1
AT1G78960:29696503:29696513	0.10043844829475	1
AT1G54390:20304926:20305038	0.10043844829475	1
AT2G20810+AT2G20815:8961474:8961563	0.100548251409749	1
AT4G23250+AT4G23240:12162752:12162829	0.10065805220587	1
AT3G60290:22282423:22282913	0.10065805220587	1
AT3G24180+AT3G24170:8741067:8741167	0.100767850683146	1
AT4G03520:1562203:1562479	0.100877646841609	1
AT5G26240:9194102:9194106	0.100877646841609	1
AT1G80040+AT1G80030:30104911:30105023	0.100987440681293	1
AT1G03200+AT1G03210:780519:780836	0.10109723220223	1
AT5G61980:24899064:24899973	0.101207021404452	1
AT3G53240:19734621:19734623	0.101207021404452	1
AT5G22620:7517481:7517502	0.101316808287992	1
AT5G37780:15005930:15006041	0.101316808287992	1
AT3G24180+AT3G24170:8740739:8740795	0.101426592852882	1
AT4G20380+AT4G20390:11007612:11008076	0.101426592852882	1
AT3G19520:6773874:6773906	0.101536375099156	1
AT1G60800:22386445:22386701	0.101646155026847	1
AT3G05910:1764318:1764436	0.101755932635985	1
AT4G24520:12662561:12662775	0.101755932635985	1
AT3G19820+AT3G19810:6878939:6878954	0.101865707926606	1
AT2G29290:12586042:12586522	0.101865707926606	1
AT5G19900:6727653:6727976	0.10197548089874	1
AT2G28620:12264928:12265076	0.10219501988768	1
AT4G15233+AT4G15230:8680709:8680832	0.10219501988768	1
AT2G45920:18898629:18898724	0.102304785904552	1
AT5G35170:13419166:13419490	0.102524310983262	1
AT3G05345+AT3G05340:1523890:1526166	0.102634070045165	1
AT3G06470+AT3G06460:1982659:1983730	0.102634070045165	1
AT3G04400:1168547:1168723	0.102743826788811	1
AT3G13000:4157713:4157965	0.102743826788811	1
AT3G15180+AT3G15190:5113215:5113286	0.102853581214232	1
AT1G80570:30290692:30290819	0.102853581214232	1
AT1G60995+AT1G61000:22472692:22472781	0.102963333321461	1
AT3G11040+AT3G11050:3464407:3464467	0.10307308311053	1
AT5G00685+AT5G60030:24170327:24170347	0.10307308311053	1
AT1G33470:12145684:12145686	0.103182830581472	1
AT1G79730+AT1G79740:30004057:30004083	0.103182830581472	1
AT4G28706+AT4G28710:14174608:14174757	0.10329257573432	1
AT4G28706+AT4G28710:14176402:14176572	0.103402318569106	1
AT1G61010:22474630:22474669	0.103402318569106	1
AT3G23590+AT3G23600:8469688:8470000	0.103512059085863	1
AT3G45240:16573244:16573555	0.103512059085863	1
AT4G28706+AT4G28710:14173199:14173342	0.103621797284624	1
AT2G29630:12669835:12669887	0.103731533165421	1
AT1G10930+AT1G10940:3653168:3653341	0.103731533165421	1
AT1G10910:3643583:3643731	0.103841266728287	1
AT3G13060:4182914:4182925	0.103841266728287	1
AT1G01060:37399:37568	0.103950997973254	1
AT3G15590:5277689:5277871	0.103950997973254	1
AT1G79270:29815874:29816190	0.104060726900356	1
AT4G31860:15406439:15406439	0.104060726900356	1
AT4G20380+AT4G20390:11007371:11007494	0.104280177801092	1
AT3G47010+AT3G47000:17314937:17315041	0.104389899774792	1
AT3G17310:5911520:5912001	0.104389899774792	1
AT1G73460+AT1G73470:27627198:27627262	0.104499619430757	1
AT3G12520+AT3G02535:3967100:3967815	0.104499619430757	1
AT1G30410:10739690:10739822	0.104609336769019	1
AT5G23155+AT5G23150:7794347:7794444	0.104609336769019	1
AT3G06355+AT3G41979:14199575:14199752	0.104719051789611	1
AT4G29220:14405615:14405654	0.104828764492566	1
AT4G15233+AT4G15230:8682393:8682674	0.104828764492566	1
AT2G26810:11435987:11436084	0.104938474877916	1
AT4G13495:7842967:7843166	0.105157888695932	1
AT4G05190:2679751:2680214	0.105157888695932	1
AT3G59990:22155719:22156031	0.105267592128664	1
AT5G62000:24910611:24910712	0.105267592128664	1
AT3G54500:20177705:20177934	0.105377293243922	1
AT5G02860:656620:656890	0.105377293243922	1
AT1G77060+AT1G77030:28948905:28948957	0.105486992041738	1
AT4G23250+AT4G23240:12162830:12163134	0.105596688522145	1
AT1G17130:5854865:5854885	0.105596688522145	1
AT3G11040+AT3G11050:3464540:3464627	0.105706382685176	1
AT2G01130+AT2G01140:94495:94726	0.105706382685176	1
AT5G59540+AT5G59530:23994776:23995097	0.105816074530863	1
AT2G13975:5865237:5865318	0.10592576405924	1
AT1G34110:12417372:12417707	0.106035451270338	1
AT3G19520:6773803:6773873	0.106035451270338	1
AT3G59520+AT3G59530:21994173:21994457	0.10614513616419	1
AT5G57887+AT5G57880:23445400:23445513	0.10614513616419	1
AT2G30620:13046438:13046663	0.106254818740829	1
AT5G12860:4061951:4062289	0.106364499000288	1
AT2G30860:13140040:13140245	0.1064741769426	1
AT2G25730:10956621:10956704	0.1064741769426	1
AT3G13740:4505796:4505914	0.106583852567795	1
AT3G24180+AT3G24170:8739033:8739071	0.106693525875909	1
AT2G31450+AT2G31440:13401590:13401673	0.106693525875909	1
AT1G76740:28805114:28805348	0.106803196866972	1
AT5G57887+AT5G57880:23444805:23444861	0.106803196866972	1
AT1G66880:24950292:24950846	0.106912865541019	1
AT3G63540+AT3G63530:23458281:23458459	0.10702253189808	1
AT4G26400:13346388:13346404	0.10702253189808	1
AT3G02020:337712:340873	0.10713219593819	1
AT2G45000+AT2G45010:18567893:18568155	0.107241857661381	1
AT3G53970:19986759:19986879	0.107241857661381	1
AT1G18370:6320144:6320472	0.107351517067684	1
AT1G19690+AT1G19700:6808999:6809077	0.107351517067684	1
AT5G65620:26221932:26222334	0.107461174157134	1
AT3G62860:23241978:23242113	0.107461174157134	1
AT3G44190:15903143:15903280	0.107570828929762	1
AT2G01490:223428:223795	0.107790131524685	1
AT1G52400:19517973:19518055	0.107899779347044	1
AT3G11880:3753107:3753194	0.107899779347044	1
AT3G27050+AT3G27060:9979546:9979840	0.108009424852713	1
AT1G50240:18610397:18610568	0.108119068041724	1
AT1G56500:21166931:21167321	0.108228708914108	1
AT4G38545:18023640:18023640	0.108228708914108	1
AT3G15180+AT3G15190:5113051:5113117	0.1083383474699	1
AT1G20810+AT1G20816:7233179:7233301	0.1083383474699	1
AT2G31900:13569026:13569092	0.108447983709132	1
AT1G34570:12656236:12656295	0.108557617631835	1
AT1G01860:304622:304696	0.108557617631835	1
AT2G24270:10329619:10329721	0.108667249238044	1
AT4G02880:1275742:1275753	0.108667249238044	1
AT4G01850:795986:796297	0.10877687852779	1
AT5G23155+AT5G23150:7794067:7794188	0.10877687852779	1
AT5G09850:3063067:3063105	0.108886505501106	1
AT1G60995+AT1G61000:22471308:22471403	0.108886505501106	1
AT5G03500:877750:877798	0.108996130158025	1
AT1G11840:3995905:3996012	0.10910575249858	1
AT1G26180:9055961:9056052	0.10910575249858	1
AT1G79830+AT1G79820:30024717:30024829	0.109215372522802	1
AT3G59410:21950223:21950335	0.109215372522802	1
AT1G72450:27274541:27275064	0.109324990230725	1
AT3G11040+AT3G11050:3464226:3464309	0.109434605622381	1
AT4G19400+AT4G19410:10581915:10581989	0.109434605622381	1
AT1G21170:7415969:7415993	0.109544218697804	1
AT2G35840+AT2G35850:15056735:15056752	0.109653829457025	1
AT2G42880:17841009:17841092	0.109653829457025	1
AT1G60995+AT1G61000:22471500:22471657	0.109763437900077	1
AT5G62230:25001804:25002322	0.109873044026993	1
AT1G33055+AT1G33050:11971533:11972580	0.109873044026993	1
AT4G39860:18498216:18498631	0.109982647837805	1
AT2G21250+AT2G21240:9101313:9102336	0.110092249332546	1
AT3G21430:7544047:7544386	0.110201848511249	1
AT3G06125:1850238:1850596	0.110311445373947	1
AT5G06230:1885823:1885981	0.110311445373947	1
AT1G76990:28932162:28932358	0.110421039920671	1
AT3G05770:1710013:1710327	0.110421039920671	1
AT1G34110:12418405:12421792	0.110530632151455	1
AT1G72330+AT1G72340:27234435:27234500	0.110640222066331	1
AT4G28025:13935597:13935886	0.110749809665332	1
AT4G25170:12910413:12910457	0.110749809665332	1
AT1G56500:21164334:21164531	0.11085939494849	1
AT3G59410:21954674:21954858	0.11085939494849	1
AT4G36190+AT4G36195:17127139:17127381	0.110968977915839	1
AT3G51880:19247436:19247456	0.11107855856741	1
AT1G33415:12124092:12126205	0.111188136903237	1
AT5G58200+AT5G58190:23546373:23546488	0.111188136903237	1
AT5G13890+AT5G13900:4481552:4481950	0.111297712923351	1
AT1G47230:17307672:17307674	0.111407286627786	1
AT2G40290+AT2G40300:16832344:16832431	0.111516858016574	1
AT3G16857:5759140:5759443	0.111516858016574	1
AT5G01015:5687:5696	0.111626427089748	1
AT4G34140:16352086:16352341	0.111626427089748	1
AT2G47110:19345289:19345345	0.111735993847341	1
AT4G15233+AT4G15230:8682028:8682329	0.111735993847341	1
AT5G22620:7517467:7517480	0.111845558289385	1
AT3G26090+AT3G26085:9532614:9532962	0.111845558289385	1
AT1G76990:28932359:28932382	0.111955120415912	1
AT4G01935:841057:841380	0.112064680226956	1
AT3G12340:3929131:3929210	0.112174237722549	1
AT2G01330+AT2G01320:160364:160870	0.112174237722549	1
AT3G19670:6834526:6834595	0.112393345767511	1
AT1G69230+AT1G69220:26026834:26027113	0.112393345767511	1
AT1G64430:23935387:23935494	0.112502896316946	1
AT1G52500:19562347:19562381	0.112502896316946	1
AT1G22970+AT1G22980:8134091:8134388	0.112721990469888	1
AT1G76050:28542016:28542034	0.112721990469888	1
AT5G03120:734380:734678	0.11283153407346	1
AT3G10620+AT3G10610:3321126:3321220	0.112941075361808	1
AT5G46800:18990316:18990494	0.113050614334967	1
AT4G31250:15181082:15181937	0.113050614334967	1
AT1G19025+AT1G19020:6569441:6569600	0.113160150992969	1
AT2G16365:7074425:7074446	0.113269685335845	1
AT4G13040:7615143:7615215	0.113269685335845	1
AT4G21410+AT4G03065+AT4G21400:11400166:11400376	0.113379217363629	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18426483:18427016	0.113488747076354	1
AT5G18420:6105987:6105989	0.113488747076354	1
AT1G18660:6421382:6421397	0.113598274474052	1
AT4G31780+AT4G31790:15376051:15376275	0.113707799556755	1
AT5G16280:5326522:5326524	0.113707799556755	1
AT5G27410+AT5G27400:9678666:9678753	0.113817322324497	1
AT1G23360:8296750:8296923	0.11392684277731	1
AT4G21280:11335092:11335094	0.114036360915226	1
AT3G46640:17183090:17184121	0.114145876738278	1
AT1G23730:8398145:8398387	0.114145876738278	1
AT1G79270:29815506:29815873	0.114255390246499	1
AT1G10930+AT1G10940:3653562:3653975	0.114255390246499	1
AT4G30993+AT4G08425:15100657:15100783	0.114364901439922	1
AT5G59540+AT5G59530:23994170:23994685	0.114364901439922	1
AT3G63540+AT3G63530:23456536:23456644	0.114474410318578	1
AT5G39900:15978605:15979001	0.114474410318578	1
AT4G28706+AT4G28710:14180613:14180683	0.114583916882501	1
AT2G03540+AT2G03530:1071695:1071924	0.114693421131724	1
